Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City,Usage
8.93353E+11,4,398,466,2024-05-20T10:15:30.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,318,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.68363E+12,2,4806,8237,2024-06-12T14:01:44.000Z,18,14,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,441377,8752,425863,6538,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.57196E+12,20,1795,2423,2024-05-26T03:22:53.000Z,117,95,Impact,,FalsePositive,,,Ip,Related,98799,138268,4636,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
5.41166E+11,39,435,20106,2024-06-14T22:24:06.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,4218786605,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.97568E+11,597,141162,68590,2024-06-03T19:15:17.000Z,704,24,CredentialAccess,T1110;T1078,BenignPositive,,,Ip,Related,98799,138268,24761,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
51539610631,73,51429,34707,2024-06-14T09:58:26.000Z,80,7430,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,409041,425863,453297,153085,2992,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.21118E+12,379,694,3121,2024-06-05T15:33:45.000Z,28,19,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,101459,107592,95939,107978,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
3.26418E+11,6,2357,1270,2024-05-20T18:18:52.000Z,17,1372,Impact,,BenignPositive,,,Ip,Related,98799,138268,2832,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
3.77957E+11,4,266,344,2024-05-21T10:33:30.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,962,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
60129545768,168,48298,42195,2024-06-15T07:43:03.000Z,1,1,InitialAccess,T1566.002,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,38492,33526,36825,37780,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630,Public
85899346311,54,527075,1454347,2024-06-03T14:23:06.000Z,167,88294,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,398660,519272,425160,361259,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.63209E+12,2,10315,7247,2024-06-14T04:06:14.000Z,18,14,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,4,425863,453297,153085,29127,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
7.21555E+11,98,347445,1001669,2024-06-07T03:52:03.000Z,4,3,InitialAccess,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,206886,373481,234845,245403,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.37439E+11,0,402,165818,2024-06-04T15:58:31.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,65,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,30,35,Private
1.59773E+12,533,37228,63364,2024-06-10T15:25:10.000Z,1334,4884,CommandAndControl,T1071;T1571,BenignPositive,,,Ip,Related,98799,138268,110789,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.46029E+11,1855,92650,1054620,2024-06-16T20:41:00.000Z,19,15,InitialAccess,,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.14246E+12,17,10486,6866,2024-06-06T18:54:43.000Z,20,421,Exfiltration,,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,997,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
2.57698E+11,68,224557,117055,2024-06-13T11:09:46.000Z,6,5,InitialAccess,T1566,BenignPositive,,,Ip,Related,98799,138268,91912,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Private
1.34862E+12,81,163371,457438,2024-06-10T19:46:18.000Z,6,5,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,102519,66187,98609,60562,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
1.55478E+12,20,3914,870,2024-05-31T21:18:24.000Z,49,35,CommandAndControl,T1046;T1030;T1071;T1071.001,FalsePositive,,,Ip,Related,98799,138268,129906,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
8.41814E+11,4,467,1789,2024-05-24T12:36:25.000Z,8,7,InitialAccess,T1133,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,271,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.80389E+11,17,309405,132780,2024-06-04T00:51:37.000Z,20,3830,Exfiltration,,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,1066,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
7.55914E+11,91,576,213259,2024-06-04T09:03:20.000Z,180,34303,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,46994,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.55478E+12,49,151208,254631,2024-06-13T12:13:24.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,198,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
4.98216E+11,122,2985,289024,2024-06-10T14:24:53.000Z,2,2,CommandAndControl,,FalsePositive,,,Machine,Impacted,118,138268,360606,160396,441377,673934,425863,453297,763,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630,Public
2837,29,133867,136964,2024-06-12T23:49:17.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,1506,425863,453297,153085,84200,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630,Private
1.34003E+12,81,44009,43719,2024-06-16T02:59:44.000Z,813,1494,SuspiciousActivity,,BenignPositive,,,File,Related,98799,22837,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,28917,662,3586,,,5,66,,,,242,1445,10630,Public
51539611030,35,112,1325388,2024-06-05T08:54:27.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,3,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,4,4,12,Public
1.52901E+12,28,137300,140751,2024-06-08T23:26:49.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,86927,425863,453297,153085,133805,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630,Public
4.63856E+11,19,27780,20962,2024-06-11T03:30:30.000Z,92,29,CommandAndControl,T1046;T1071;T1210,BenignPositive,,,Ip,Related,98799,138268,979,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.26272E+12,2,24080,7557,2024-06-06T09:42:33.000Z,42,27,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,22734,12823,3586,,,5,66,,,,242,1445,10630,Private
1.12528E+12,1114,170991,1410088,2024-06-13T08:56:55.000Z,5,62,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,260038,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Public
1.0222E+12,135,8382,6037,2024-06-10T20:24:20.000Z,381,33,Persistence,T1078;T1098,BenignPositive,,,User,Impacted,98799,138268,360606,160396,428725,489901,414764,343818,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.20259E+12,0,23961,312260,2024-06-04T18:01:59.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,1177,1604,1176,1238,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.2799E+12,69,27261,26311,2024-06-01T19:37:40.000Z,687,205,InitialAccess,T1078,BenignPositive,,,Ip,Related,98799,138268,164746,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
2.57698E+11,111,8,75658,2024-06-08T17:11:27.000Z,62,46,Execution,T1059.003,BenignPositive,,,Process,Related,98799,1145,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1294,10,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1.37439E+12,169,373630,955724,2024-06-06T01:03:28.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
4.98216E+11,1,47,1202182,2024-06-08T18:08:38.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.7094E+12,0,132,1349873,2024-06-08T15:55:27.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.28849E+12,30,39223,15472,2024-06-07T12:40:08.000Z,37,7606,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,639,425863,453297,153085,5635,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
8.24634E+11,33,8455,6814,2024-06-13T10:52:02.000Z,38,25,Impact,,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,5520,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.24554E+12,141,63359,140996,2024-06-13T15:34:34.000Z,115,93,Execution,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,204,285,195,229,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.21118E+12,631,27978,406347,2024-06-11T21:32:52.000Z,4,3,InitialAccess,,FalsePositive,,,Ip,Related,98799,138268,76809,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,1445,10630,Public
1.46029E+12,464,6481,4154,2024-06-08T20:00:18.000Z,27,18,Discovery,T1087;T1087.002,FalsePositive,,,User,Impacted,98799,138268,360606,160396,135840,673934,425863,157336,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630,Public
1.40016E+12,4,280,290,2024-05-22T00:37:03.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,397,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.46029E+11,111,14336,16136,2024-06-05T04:50:59.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,72488,65127,71915,15837,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
8.07454E+11,96,476877,578743,2024-06-10T16:52:04.000Z,5,109,SuspiciousActivity,,FalsePositive,,,Ip,Related,98799,138268,746,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Public
7.55914E+11,4,250,489,2024-05-24T13:49:14.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,210,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
8.16044E+11,0,200,329912,2024-06-07T15:31:25.000Z,7,6,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
7.04375E+11,12,119625,152229,2024-06-04T06:30:10.000Z,74,55,CommandAndControl,T1071;T1048,BenignPositive,,,Ip,Related,98799,138268,249,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
7.21555E+11,24,160989,341708,2024-06-08T00:28:22.000Z,5,21,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
2.57698E+11,96,3527,2294,2024-06-12T03:01:11.000Z,27,18,Discovery,T1087;T1087.002,FalsePositive,,,Machine,Related,98799,138268,360606,160396,441377,673934,425863,453297,121807,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Destination,5,66,,,,242,1445,10630,Public
3.60777E+11,46,7049,4956,2024-06-04T05:24:58.000Z,64,42,CommandAndControl,T1568;T1008,FalsePositive,,,Ip,Related,98799,138268,3051,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
34359739067,22,65,825468,2024-06-05T14:45:11.000Z,4,3,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,346,465,340,372,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
3.35007E+11,2,15436,16986,2024-06-05T08:42:15.000Z,15,13,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,4,425863,453297,153085,29068,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
3.17828E+11,19,686,2000,2024-06-02T07:23:14.000Z,23,16,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,276,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
8.93353E+11,495,6169,5193,2024-06-11T03:23:02.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,132312,179234,122954,174006,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
2.06158E+11,16,99091,83188,2024-06-05T00:39:08.000Z,55,1019,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,344848,425863,453297,153085,12772,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
7.47324E+11,53,763,3897,2024-06-06T12:19:45.000Z,266,76,Persistence,T1078;T1098,BenignPositive,,,User,Impacted,98799,138268,360606,160396,157896,235604,149731,163627,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.28849E+12,11,398071,844946,2024-06-03T03:06:49.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,138268,10414,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,2,15,13,Public
5.58346E+11,6,181285,615510,2024-06-09T05:20:57.000Z,3,4,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,42476,74581,43220,46693,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
5.23986E+11,295,1723,150987,2024-06-08T20:14:35.000Z,1,1,InitialAccess,T1566.002,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,57448,45638,51242,55552,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
3.52187E+11,0,133,1283872,2024-06-09T19:07:08.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,5,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,16,17,Public
3.52187E+11,1257,29538,482188,2024-06-11T15:17:10.000Z,13,11,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,231582,425863,453297,153085,130493,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,Malicious,242,1445,10630,Public
85899350351,384,387,1391319,2024-06-10T06:19:04.000Z,331,330,CredentialAccess,T1110;T1110.003,TruePositive,,,User,Impacted,98799,138268,360606,160396,927,1217,880,942,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
2.66288E+11,48,49846,1420102,2024-06-16T05:57:20.000Z,9,45,Execution,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,7222,10643,7252,7780,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
4.72446E+11,31,19,441768,2024-06-06T15:33:57.000Z,93,169,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,8,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
9.19123E+11,498,69944,595486,2024-06-16T06:36:44.000Z,9,2498,Execution,,FalsePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
7.90274E+11,8,40506,28254,2024-06-03T12:15:21.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,4541,425863,453297,153085,79666,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.35721E+12,147,12147,553336,2024-06-04T03:51:26.000Z,5,221,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,1061,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Public
3.52187E+11,96,1597,581267,2024-06-11T15:06:55.000Z,5,109,SuspiciousActivity,,FalsePositive,,,Ip,Related,98799,138268,13272,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Public
1.50324E+12,772,64193,141620,2024-06-10T23:43:26.000Z,293,288,Persistence,T1036.004;T1543.003;T1569.002;T1574.011,TruePositive,,,RegistryValue,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,156,1,0,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1.3658E+12,2,16300,14251,2024-06-04T16:18:43.000Z,15,13,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,6,425863,453297,153085,33542,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.35721E+12,158,42066,646811,2024-06-06T22:52:58.000Z,628,62801,Exfiltration,,FalsePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.32285E+12,129,41363,36380,2024-06-06T11:50:40.000Z,104,14815,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,246280,0,3586,,,5,66,,,,242,1445,10630,Public
5.06806E+11,43,365,4260,2024-05-25T12:49:10.000Z,52,10,Impact,,BenignPositive,,,Ip,Related,98799,138268,2809,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.38298E+12,35,496,160802,2024-06-07T01:54:34.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,298,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,9,33,32,Public
1.37439E+11,18,387772,442299,2024-06-04T07:20:15.000Z,404,38493,Exfiltration,,FalsePositive,,,Ip,Related,98799,138268,4521,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.2799E+12,5,172,393147,2024-06-03T13:08:19.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.20259E+11,0,2094,86480,2024-06-04T04:52:14.000Z,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,6162,8894,6291,6629,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
7.04375E+11,193,61131,732316,2024-06-14T13:06:53.000Z,44,114,UnwantedSoftware,,BenignPositive,,,File,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,233291,109,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1.11669E+11,28,3477,120226,2024-06-16T06:29:35.000Z,13,11,InitialAccess,T1566,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,89031,425863,453297,153085,64781,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630,Public
1.3658E+12,1948,10978,146261,2024-06-06T19:37:13.000Z,2025,7746,Exfiltration,,FalsePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,12732,5297,3586,,,5,66,,,,242,1445,10630,Private
7.64504E+11,66,51483,345269,2024-06-11T05:19:04.000Z,5,34,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,138268,360606,160396,244,334,236,271,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
7.47324E+11,65,194484,779475,2024-06-13T11:21:25.000Z,2,2,CommandAndControl,,FalsePositive,,,Url,Related,98799,138268,360606,593,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
7.21555E+11,59,320890,742294,2024-06-13T16:08:52.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,1537,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1.63209E+12,2848,78986,67079,2024-06-11T08:21:14.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,11870,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630,Public
6.87195E+11,224,111,1183754,2024-06-09T17:52:59.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.15105E+12,751,69166,403867,2024-06-12T17:32:22.000Z,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
2.49108E+11,7,3781,861,2024-06-01T05:41:21.000Z,21,67,Impact,,FalsePositive,,,Ip,Related,98799,138268,4746,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.97568E+11,8,275331,321323,2024-06-07T22:18:03.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.57196E+12,60,126,30301,2024-06-07T17:32:15.000Z,51,6440,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,22259,425863,453297,153085,43870,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1.66645E+12,361,35272,18365,2024-06-03T07:29:28.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,User,Impacted,98799,138268,360606,160396,130767,167928,151206,159364,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1.68363E+12,87,294119,273981,2024-06-06T15:40:56.000Z,2,2,CommandAndControl,,FalsePositive,,,Url,Related,98799,138268,360606,25,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1.40016E+12,70,51965,71465,2024-06-03T10:47:03.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,57152,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
6.01295E+11,24,464898,1378381,2024-06-06T22:38:51.000Z,5,50,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,51298,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Private
